Арбузинський район   (центр - смт Арбузинка)
186 смт Братське
187 с Антонове
188 с Висока Гора
189 с Зелений Яр
190 с Кам'януватка
191 с Новоолексіївка
192 с Озеринівка
Ганнівська сільська рада
193 с Ганнівка
194 с Воронине
195 с Дарниця
196 с Єлизаветівка
197 с Мостове
198 с Новофедорівка
199 с Цибульки
Григорівська сільська рада
200 с Григорівка
201 с Антонівка
202 с-ще Людмилівка
203 с Михайло-Жукове
204 с Орлове Поле
205 с Степове
206 с Тимофіївка
Іванівська сільська рада
207 с Іванівка
208 с Микільське
Кам'яно-Костуватська сільська рада
209 с Кам'яно-Костувате
210 с Кам'янопіль
211 с Прищепівка
212 с П'ятихатки
Костуватська сільська рада
213 с Костувате
214 с Петрівка Друга
215 с Петрівка Перша
Кривопустоська сільська рада
216 с Крива Пустош
217 с Антонопіль
218 с Кудрявське
Миколаївська сільська рада
219 с Миколаївка
220 с Єгорівка
221 с Красноярка
222 с Павлодарівка
Миролюбівська сільська рада
223 с Миролюбівка
224 с Лісове
225 с Юр'ївка
Новокостянтинівська сільська рада
226 с Новокостянтинівка
227 с Надеждівка
228 с Новопетрівка
229 с Трудолюбівка
Новомар'ївська сільська рада
230 с Новомар'ївка
231 с Обухівка
Новоолександрівська сільська рада
232 с Новоолександрівка
233 с Мирне
Петропавлівська сільська рада
234 с Петропавлівка
235 с Українець
Сергіївська сільська рада
236 с Сергіївка
237 с Михайлівка
238 с Сергіївське
Улянівська сільська рада
239 с Улянівка
240 с Макарове
241 с Соколівка
Шевченківська сільська рада
242 с Шевченко
243 с Веселий Роздол
244 с Вікторівка
245 с Ясна Поляна
Веселинівський район   (центр - смт Веселинове)
Варюшинська сільська рада
246 с Варюшине
247 с Новий Городок
Катеринівська сільська рада
248 с Катеринівка
249 с Весняна Квітка
250 с Новокатеринівка
Кубряцька сільська рада
251 с Кубряки
252 с Гамове
253 с Іванівка
Миколаївська сільська рада
254 с Миколаївка
255 с Подолянка
256 с Степанівка
257 с Суха Балка
258 с Урсолівка
Новосвітлівська сільська рада
259 с Новосвітлівка
Подільська сільська рада
260 с Поділля
261 с Григорівка
262 с Новогригорівка
263 с Новосілка
264 с Первенець
Покровська сільська рада
265 с Покровка
Ставківська сільська рада
266 с Ставки
267 с Зоря
268 с Києво-Олександрівське
269 с Новий Степ
270 с Староолексіївка
271 с Федорівка
272 с Штукар
Широколанівська сільська рада
273 с Широколанівка
274 с Піщаний Брід
"
Об’єднані  територіальні громади
Веселинівська селищна територіальна громада
 ОМС - Веселинівська селищна рада територіальної громади"
275 смт Веселинове
276 смт Токарівка
277 с Бондарівка
278 с Бузоварове
279 с Виноградівка
280 с Воронівка
281 с Градівка
282 с Звенигородка
283 с Зелене
284 с Іванівка
285 с Калинівка
286 с Колосівка
287 с Кременівка
288 с Кутузівка
289 с Луб'янка
290 с Михайлівка
291 с Нововоскресенка
292 с Новомиколаївка
293 с Новопавлівка
